Time,Speed,Location,County,State,Lat,Lon,Comments
1739,UNK,2 NE GREENFIELD,MERCER,PA,41.21,-80.34,TREE CAUGHT IN WIRES AND SMOKING ON YANKEE RIDGE ROAD. TIME BASED ON RADAR. (PBZ)
1740,UNK,PERRY NORTH,ALLEGHENY,PA,40.48,-80.02,TREE FELL ON PROPERTY ON DANBURY STREET. TIME ESTIMATED FROM RADAR. (PBZ)
1740,UNK,1 NNW CONNOQUENESSING,BUTLER,PA,40.83,-80.02,TREE DOWN. TIME ESTIMATED. (PBZ)
1740,UNK,1 ENE MAYVILLE,CHAUTAUQUA,NY,42.26,-79.49,TREES AND WIRES DOWN ON HOUSE. (BUF)
1741,UNK,FERNWAY,BUTLER,PA,40.7,-80.13,8 PINE TREES DOWN NEAR HAINE ELEMENTARY SCHOOL. PICTURE PROVIDED. TIME BASED OFF THE RADAR. (PBZ)
1741,UNK,NIXON,BUTLER,PA,40.78,-79.93,SIDING REMOVED FROM A PORTION OF A HOME. TIME BASED OFF THE RADAR. (PBZ)
1741,UNK,1 W MERIDIAN,BUTLER,PA,40.86,-79.97,TREE DOWN ON MERIDIAN ROAD. PICTURE PROVIDED. TIME BASED OFF THE RADAR. (PBZ)
1742,UNK,OAKMONT,ALLEGHENY,PA,40.52,-79.84,TREE DOWN ON HULTON ROAD. TIME BASED OFF THE RADAR. (PBZ)
1745,UNK,MURRSYVILLE,WESTMORELAND,PA,40.44,-79.66,TREE DOWN ON CHERRY DRIVE. PICTURE PROVIDED. (PBZ)
1745,UNK,SEVEN FIELDS,BUTLER,PA,40.69,-80.06,SIDING FROM A HOME PARTIALLY RIPPED OFF AND TREE DOWN. (PBZ)
1745,UNK,1 ESE COOKS SUMMIT,ARMSTRONG,PA,40.7,-79.53,SIDING BLOWN OFF OF A HOUSE AND SOME LARGE BRANCHES DOWN ON LAKEVIEW ROAD. TIME ESTIMATED FROM RADAR. (PBZ)
1745,UNK,1 N FREEPORT,ARMSTRONG,PA,40.7,-79.68,FOUR TREES DOWN. TIME ESTIMATED FROM RADAR. (PBZ)
1745,UNK,BUTLER,BUTLER,PA,40.86,-79.9,NUMEROUS TREES DOWN ON BONNIEBROOK ROAD (PBZ)
1746,UNK,BROCTON,CHAUTAUQUA,NY,42.39,-79.45,TREES AND WIRES DOWN ON RT 20. (BUF)
1747,UNK,WARWICK,WORTH,GA,31.83,-83.92,TREE DOWN NEAR THE INTERSECTION OF MAIN STREET AND SCHOOLHOUSE STREET IN WARWICK. (TAE)
1747,UNK,JACKTOWN,WESTMORELAND,PA,40.33,-79.73,LARGE BRANCHES/SMALL TREES SNAPPED. PICTURE PROVIDED. (PBZ)
1747,UNK,GLENSHAW,ALLEGHENY,PA,40.53,-79.97,TREE DOWN ON MT ROYAL BLVD. TIME BASED OFF THE RADAR. (PBZ)
1748,UNK,CENTERVILLE,CRAWFORD,PA,41.77,-79.79,*DELAYED REPORT* NUMEROUS CALLS FOR DOWNED TREES AND POWER-LINES CAME IN TO DISPATCH FROM ACROSS CRAWFORD COUNTY. POWER OUTAGES WERE MOST CONCENTRATED NEAR RICEVILLE AN (CLE)
1749,UNK,1 SW EMLENTON,VENANGO,PA,41.17,-79.72,TREES AND POWER LINES DOWN NEAR 1400 BLOCK OF BIG BEND ROAD IN SCRUBGRASS TOWNSHIP. (PBZ)
1749,UNK,SENECA,VENANGO,PA,41.38,-79.71,BIG PINE TREE DOWN BY LOGIN CABIN RESTAURANT ALONG BREDINSBURG ROAD. (PBZ)
1750,UNK,WAYNESBURG,GREENE,PA,39.9,-80.19,MANY REPORTS OF TREE AND POWER LINE DAMAGE ACROSS THE COUNTY... A FEW EXAMPLES INCLUDE ALEPPO TOWNSHIP... JEFFERSON... AND FRANKLIN TOWNSHIP. TIME ESTIMATED. (PBZ)
1754,UNK,SINCLAIRVILLE,CHAUTAUQUA,NY,42.26,-79.26,TREES AND WIRES DOWN. (BUF)
1754,UNK,FREDONIA,CHAUTAUQUA,NY,42.44,-79.33,MULTIPLE TREES AND WIRES DOWN IN FREDONIA. (BUF)
1757,UNK,OIL CITY,VENANGO,PA,41.43,-79.7,POWER POLE DAMAGE ON MAPLE AVE AND RIDGE AVE. PICTURE FROM COUNTY POLICE. TIME BASED OFF THE RADAR. (PBZ)
1757,62,7 NW DUNKIRK,LEZ061,NY,42.56,-79.43,CORRECTS PREVIOUS NON-TSTM WND GST REPORT FROM 7 NW DUNKIRK. (BUF)
1758,UNK,2 SSE CHAUTAUQUA,CHAUTAUQUA,NY,42.18,-79.45,NUMEROUS TREES DOWN ON ROADS IN MANGOLIA. (BUF)
1758,UNK,GERRY,CHAUTAUQUA,NY,42.19,-79.25,TREES AND WIRES DOWN. (BUF)
1800,UNK,CHESWICK,ALLEGHENY,PA,40.54,-79.8,60 FOOT TALL TREE PARTIALLY UPROOTED ON TO POWER LINES ON MEADOW AVENUE. TIME ESTIMATED FROM RADAR. (PBZ)
1800,UNK,FAIRMONT CITY,CLARION,PA,41,-79.32,TREES AND UTILITY LINES DOWN ACROSS SEVERAL ROADS... INCLUDING PICTURED TREE ON WIRES AT REDBANK VALLEY HIGH SCHOOL. TIME ESTIMATED FROM RADAR. (PBZ)
1800,UNK,1 NNE HUEY,CLARION,PA,41.09,-79.5,SHANNON TIPPLE ROAD CLOASED WITH POWER LINES AND TREE DOWN. PICTURE PROVIDED. TIME BASED OFF THE RADAR. (PBZ)
1800,UNK,3 ENE ENTERPRISE,WARREN,PA,41.64,-79.53,TREE DOWN ACROSS THE ROAD. (CTP)
1800,UNK,ELLICOTT,CHAUTAUQUA,NY,42.13,-79.24,MULTIPLE TREES AND WIRES DOWN IN ELLICOTT. (BUF)
1801,UNK,OAK RIDGE,ARMSTRONG,PA,41.01,-79.3,MULTIPLE TREES DOWN ON OAK RIDGE HILL. TIME BASED OFF THE RADAR. (PBZ)
1802,UNK,BUSTI,CHAUTAUQUA,NY,42.04,-79.28,TREES AND WIRES DOWN IN THE TOWN OF BUSTI. (BUF)
1802,UNK,CHERRY CREEK,CHAUTAUQUA,NY,42.29,-79.09,MULTIPLE TREES AND WIRES DOWN IN CHERRY CREEK. (BUF)
1803,59,2 NNE CELORON,CHAUTAUQUA,NY,42.13,-79.27,AWOS STATION KJHW JAMESTOWN AIRPORT. (BUF)
1805,UNK,INDIANA,INDIANA,PA,40.62,-79.16,A CHURCH ON SOUTH 9TH STREET LOST SOME OF ITS ROOF AND A NEARBY TELEPHONE POLE WAS SNAPPED. TIME ESTIMATED FROM RADAR. (PBZ)
1805,UNK,HAWTHORN,CLARION,PA,41.03,-79.28,TREE BLOCKING TRUITTSBURG ROAD. TIME ESTIMATED (PBZ)
1806,UNK,ELLINGTON,CHAUTAUQUA,NY,42.22,-79.11,TREES AND WIRES DOWN. (BUF)
1806,UNK,DAYTON,CATTARAUGUS,NY,42.42,-78.98,TREES DOWN IN THE TOWN OF DAYTON. (BUF)
1806,UNK,PERRYSBURG,CATTARAUGUS,NY,42.46,-79,TREES AND WIRES DOWN. (BUF)
1807,UNK,SMICKSBURG,INDIANA,PA,40.87,-79.17,NUMEROUS TREES DOWN AROUND THE CITY. ROADS IMPACTED WERE: HEMLOCK ACRES ROAD... GOODVILLE ROAD... AND NORTH POINT PARK ROAD. TIME BASED ON THE RADAR. (PBZ)
1808,UNK,1 ENE LEITH,FAYETTE,PA,39.89,-79.71,ROOF BLOWN OFF OF OLD HOPWOOD GYM (PBZ)
1808,UNK,FALCONER,CHAUTAUQUA,NY,42.12,-79.2,TREE DOWN. (BUF)
1810,UNK,3 ESE YOUNGSVILLE,WARREN,PA,41.83,-79.26,MULTIPLE TREES DOWN. (CTP)
1810,UNK,RANDOLPH,CATTARAUGUS,NY,42.16,-78.98,TREES AND WIRES DOWN. (BUF)
1810,UNK,PERSIA,CATTARAUGUS,NY,42.38,-78.94,TREES DOWN IN THE TOWN OF PERSIA. (BUF)
1811,UNK,INDIANA,INDIANA,PA,40.62,-79.16,BIG TREE DOWN ON GRANDVIEW AVE AND 6TH STREET. POWER LINE POLE ALSO LEANING IN PICTURE. TIME BASED OFF THE RADAR. (PBZ)
1811,UNK,CHESTNUT GROVE,INDIANA,PA,40.64,-79.13,TREES DOWN NEAR INDIANA COUNTRY CLUB ON WREN ROAD. TIME BASED OFF THE RADAR. (PBZ)
1811,UNK,PUNXSUTAWNEY,JEFFERSON,PA,40.94,-78.98,MULTIPLE TREES DWON ON RAILROAD TRACKS NEAR 25 LEWIS STREET. TIME BASED OFF THE RADAR. (PBZ)
1813,UNK,1 W SAMPLE RUN,INDIANA,PA,40.66,-79.04,TREE DOWN ON ROUTE 286 AND SAMPLE RUN. PICTURE PROVIDED. TIME BASED OFF THE RADAR. (PBZ)
1813,UNK,CATTARAUGUS,CATTARAUGUS,NY,42.33,-78.87,TREES AND WIRES DOWN. (BUF)
1815,UNK,2 NW IDEAL,INDIANA,PA,40.65,-79.09,TREE ON POWER LINES ALONG ROUTE 286 NEAR THE PRISON. TIME BASED OFF THE RADAR. (PBZ)
1815,UNK,BIG RUN,JEFFERSON,PA,40.97,-78.88,APPROXIMATELY SIX INCH DIAMETER BRANCH BLOWN OFF OF A TREE. TIME ESTIMATED. (PBZ)
1815,UNK,2 N WARREN,WARREN,PA,41.87,-79.15,TREE AND WIRES DOWN. (CTP)
1816,UNK,2 N WARREN,WARREN,PA,41.87,-79.15,TREES DOWN ON CONEWANGO AVE. (CTP)
1817,UNK,LITTLE VALLEY,CATTARAUGUS,NY,42.25,-78.8,TREES AND WIRES DOWN. (BUF)
1820,UNK,MARIENVILLE,FOREST,PA,41.45,-79.08,TREES DOWN ON SEVERAL ROADS IN AND AROUND MARIENVILLE. TIME ESTIMATED FROM RADAR. (PBZ)
1821,UNK,SALAMANCA,CATTARAUGUS,NY,42.16,-78.72,TREES AND WIRES DOWN. (BUF)
1821,UNK,ELLICOTTVILLE,CATTARAUGUS,NY,42.27,-78.67,TREES AND WIRES DOWN. (BUF)
1825,64,DELEVAN,CATTARAUGUS,NY,42.42,-78.42,(BUF)
1825,UNK,DELEVAN,CATTARAUGUS,NY,42.49,-78.48,TREES AND WIRES DOWN. (BUF)
1826,UNK,1 NNW ATHENS,MERCER,WV,37.43,-81.02,NUMEROUS TREES DOWN IN THE ATHENS AREA. MERCER COUNTY 911 CENTER REPORTS THAT MULTIPLE TREES ARE DOWN COUNTYWIDE. POSSIBLE ROOF BLOWN OFF A HOME NEAR ATHENS REPORTED FR (RNK)
1828,UNK,SPRINGVILLE,ERIE,NY,42.51,-78.67,TREE DOWN ON WIRES IN SPRINGVILLE. (BUF)
1830,UNK,3 WNW WEST HICKORY,FOREST,PA,41.58,-79.46,TREES AND LINES DOWN IN HARMONY TOWNSHIP. TIME ESTIMATED FROM RADAR. (PBZ)
1830,UNK,SAINT BONAVENTURE,CATTARAUGUS,NY,42.08,-78.48,TREES AND WIRES DOWN. (BUF)
